# pleiades_silk_road_cities.csv — PLEIADES ancient settlements, Silk Road corridor
# DO NOT HAND-EDIT. Regenerate: python3 data/scripts/fetch_pleiades_silk_road.py
# Generated: 2026-04-26T01:49:10Z
# Source: https://atlantides.org/downloads/pleiades/gis/pleiades_gis_data.zip
# Cite: Bagnall et al. (eds.), Pleiades. https://pleiades.stoa.org  DOI:10.5281/zenodo.596503
# Licence: CC BY 3.0
# Filter: lon 28.0–122.0E, lat 18.0–56.0N; types=settlement/urban variants
# N = 4354
pleiades_id,title,lon,lat,place_types,location_precision
658632,Ulnia,36.863836,37.873462,settlement,precise
658624,*Tilokbarina,36.807792,36.188293,settlement,precise
658628,Trapezon,36.365558,36.529790,settlement,precise
658613,Telanissos,36.833989,36.323492,settlement,precise
658625,Tourin,36.473587,36.075001,settlement,precise
658614,Teleda,36.848848,36.255349,settlement,precise
658623,Tille,38.871403,37.754402,settlement,precise
658635,Zaerous,36.931885,36.325545,settlement,precise
658615,Tell Amarna,38.012951,36.745580,settlement;archaeological-site,precise
658636,Zeugma,37.870220,37.057733,settlement;archaeological-site,precise
658601,*Sipha,36.051963,37.550400,settlement,precise
658617,T(h)arsa,38.226396,37.506344,settlement,precise
658626,Tourmanin,36.823709,36.241878,ruin;settlement,precise
658630,Tyba/Deba?,37.304150,37.325999,settlement,precise
658409,Beroia,37.162896,36.199405,settlement;mosque;plaza,precise
658448,Dabana/Tharrana/Mannouorra,38.951714,36.663746,settlement,precise
658472,Gephyra,36.352594,36.249652,settlement,precise
658452,Darqita,36.665921,36.215123,settlement,precise
658405,Batnae/Markopolis,38.424374,36.976385,settlement,precise
658413,Bithias,38.530301,37.358524,settlement;archaeological-site;tell,precise
658428,Catabana,37.341020,37.467406,settlement,precise
658490,Issus/Nikopolis,36.157039,36.853668,settlement;archaeological-site,precise
658486,Imma,36.569262,36.241237,settlement,precise
658412,Birtha,37.978775,37.025429,settlement,precise
658424,Caphrena,37.870148,37.244803,settlement,precise
658465,Carchemish,38.014921,36.829423,settlement;archaeological-site,precise
658454,Déhès,36.663794,36.192631,settlement,precise
658415,Burunlu,35.874927,36.382516,settlement,precise
658442,Ciliza/Urmagiganti,37.114125,36.716346,settlement,precise
658481,Hierapolis/Kastabala,36.187345,37.176408,settlement,precise
658497,Kaprokeram(a),36.812019,36.171790,settlement,precise
658478,(H)Alai,35.873832,36.816841,settlement,precise
658458,Eirenopolis/Neronias,36.466968,37.251368,settlement,precise
658435,Charandama,36.181412,36.102478,settlement,precise
658462,Eski Hisar,38.091262,37.279583,settlement,precise
658474,Germanikeia,36.926405,37.584137,settlement;archaeological-site,precise
658423,Capersana,37.836178,37.221803,settlement,precise
658475,Gindaros,36.702106,36.384102,settlement,precise
658463,Eskişehir,36.248917,37.087181,settlement,precise
658496,*Kaprokera,36.903243,36.341664,settlement,precise
658480,Hierapolis/Bambyke,37.955534,36.526222,settlement,precise
658414,Bizika,36.696916,36.214962,settlement,precise
658402,*Basileia,36.252131,36.152103,settlement,precise
658455,Doliche,37.345235,37.127792,settlement;archaeological-site,precise
658495,Kaprobarada,36.938322,36.370769,settlement,precise
658483,Hydatos Potamoi/Seleukeia Pieria,35.928596,36.121264,settlement;port,precise
658401,Baqirha,36.659449,36.206055,church-2;basilica;settlement,precise
658499,Kaproliaba,36.945144,36.328803,settlement,precise
658460,Epiphaneia ad Euphratem,37.877961,37.098167,settlement,precise
658436,Charmodara,38.764953,37.651125,settlement,precise
658498,*Kaprokilla,36.608720,36.170706,settlement,precise
658457,Edessa/Antiochia ad Callirhoem,38.786696,37.148633,settlement,precise
658416,Bytyllion,35.989492,36.050875,settlement,precise
658494,Kapernabou/Kafr Nabo,36.929678,36.355231,settlement;church,precise
658427,Harran/Carrhae,39.030750,36.863594,settlement;archaeological-site,precise
658470,*Gabboula,37.516133,36.085742,settlement,precise
658446,Cyrrus/Hagioupolis,36.959713,36.745069,settlement;archaeological-site,precise
658411,*Beselatha,37.573563,36.416401,settlement,precise
658407,Behyo,36.597945,36.206939,settlement,precise
658450,Daphne,36.137864,36.133635,settlement,precise
658406,Batnai,37.538220,36.383528,settlement,precise
658410,Bersiba,38.120921,36.674234,settlement;archaeological-site;findspot,precise
658467,Fadana,38.970322,36.924628,settlement,precise
658471,Georgia,35.802464,36.291066,settlement,precise
658366,Adatha,37.425801,37.705104,settlement,precise
658385,Apamea,37.887003,37.078021,settlement;settlement-modern,precise
658371,Alexandria ad Issum,36.173273,36.584181,settlement,precise
658399,Ballatha,38.400640,36.851666,settlement;archaeological-site;settlement-modern,precise
658377,Amphipolis/Tourmeda/Nikatoris?,38.175832,36.353542,settlement,rough
658381,Antiochia/Theoupolis,36.183214,36.222551,urban;settlement;amphitheatre,precise
658378,Anazarbos/Caesarea/Ioustin(ian)oupolis,35.898447,37.256021,settlement,precise
658396,Baka,35.911724,37.814966,settlement,precise
658380,Antigonia,36.230077,36.263350,settlement,precise
658368,Aigai(ai)/Aegeae,35.789487,36.769676,settlement;port,precise
658391,Arsameia pros Nymphaio,38.653593,37.946087,sanctuary;tomb;settlement,precise
658369,Ain Dara,36.855386,36.459812,settlement,precise
658386,Aquae (...),37.544064,37.331650,settlement,precise
658599,Singa/Sugga,37.958342,37.637703,settlement,precise
658521,Litarba/Litargon,36.858743,36.145528,settlement,precise
658537,Mogiza,36.682801,36.180745,settlement,precise
658556,Oeniandos/Epiphaneia,36.154415,36.961892,settlement,precise
658582,Rhabaine,37.692332,37.427054,settlement,precise
658500,Kara Kozak,38.212595,36.636898,settlement,precise
658541,Myriand(r)os,36.110356,36.565848,settlement;port,precise
658516,Lacotena,38.613281,37.989649,settlement,precise
658520,Lidar,38.480600,37.473300,settlement;archaeological-site,precise
658546,Niara,37.144391,36.432643,settlement,precise
658550,Nisibyn/Ad Zociandem?,37.788277,37.009788,settlement,precise
658507,Kharab Shems,36.942943,36.340461,settlement,precise
658593,Sergible,36.718733,36.241621,settlement,precise
658585,Rhosos,35.887675,36.419564,settlement,precise
658589,Seleukeia epi tou Zeugmatos,38.094502,37.442284,settlement,precise
658506,Katabolos/Moutloubake,35.988574,36.908101,settlement,precise
658551,Nisus/Cesum,37.860099,37.691289,settlement,precise
658547,Nicopolis,36.632519,37.026259,settlement,precise
658510,*Kirkota,35.682040,36.945008,settlement,precise
658587,Samosata,38.530357,37.525756,settlement,precise
658568,Perre,38.297917,37.794548,settlement,precise
658564,Pagrae,36.224864,36.426652,settlement,precise
658533,Meroe,36.261826,36.249600,settlement,precise
658509,Kimar,36.897225,36.421685,settlement,precise
658573,Platanoi/‘Pictanus’,36.195130,36.488437,settlement,precise
658532,Meleagrum,36.385636,36.519966,settlement,precise
658569,Phlaouiopolis/Flavias,36.101568,37.366478,settlement,precise
658562,Ourima/Antiochia ad Euphratem/Arulis,37.865550,37.110367,settlement,precise
658535,al-Mina,35.973533,36.061425,settlement,precise
658523,*Magzartha,36.605433,36.185090,settlement,precise
658558,Omeros?,36.966786,36.654397,settlement,precise
658539,Moumoustra,35.957475,37.215011,settlement,precise
658555,‘Octacuscum’,37.861863,37.693389,settlement,precise
658502,Karayılan,36.226882,36.711543,settlement,precise
658538,Mopsou(h)estia/Seleukeia pros to Pyramo,35.622374,36.958040,settlement,precise
658518,Larmanaza,36.503569,36.083941,settlement,precise
652347,Koropissos,32.942656,36.561405,settlement,rough
652389977,Village of the Kardakoi,29.114147,36.622144,settlement,rough
652243264,Obere Sakarya-Senke,31.250000,39.250000,settlement,rough
655074659,Umm el-Marra,37.693652,36.134005,findspot;settlement;archaeological-site,precise
199303735,Acropolis of Selinus,32.282768,36.258478,settlement,precise
190803325,Ašḫāni,36.647107,35.440068,settlement;settlement-modern,precise
191267779,Gird-i Bazar,45.141083,36.138381,settlement,precise
19821556,Chhim,35.479864,33.638309,settlement,precise
193113381,Burmarina,38.035945,36.787534,settlement;archaeological-site,precise
193878353,Kizkapanli,37.285092,37.395177,findspot;archaeological-site;settlement-modern,precise
192555966,Sam'al,36.678330,37.103194,findspot;settlement;archaeological-site,precise
195325998,*Atuna,34.786880,38.141607,unlocated;settlement,rough
10090234,Tell er-Rumeith,36.016667,32.500000,settlement,precise
106515914,Eskiharran,39.059108,36.933517,findspot;settlement-modern,precise
101126540,Sintashta,60.188327,52.486356,settlement,precise
108542249,Pašime,47.147834,32.393895,settlement,precise
103030032,Alaybeyi Höyük,41.048199,40.010333,settlement,precise
179964855,'Izbet Sartah,34.964471,32.104671,settlement,precise
170290381,Antioch on the Ishtar Canal,45.638863,31.322506,settlement,rough
177903359,Tell Johfiyeh,35.820851,32.493203,settlement,precise
177924141,Kom el-Ahmer,30.448640,31.161635,settlement,precise
17661158,Tell el-Samara,31.613893,30.920916,settlement;tell,precise
17634131,Tall Bāzy,38.275935,36.426987,sanctuary;fort-2;settlement;archaeological-site,precise
17658595,Artulu,35.353050,38.396664,unlocated;settlement,rough
171585551,Tall Ajrab,44.874065,33.339354,settlement,precise
172140914,Apliki,33.117221,34.930978,settlement;settlement-modern,precise
172158348,Pazarlı Höyük,34.951600,40.325300,settlement,precise
175519818,Jabal ‘Ārūdah,38.098550,36.234598,settlement;archaeological-site,precise
169573132,Tepe Zagheh,49.975208,35.823360,settlement;archaeological-site,precise
166031522,Choga Mami,45.449979,33.883336,settlement,precise
161546548,Haurina,37.078065,34.269185,settlement;settlement-modern,precise
16844227,Sirkeli Höyük,35.743802,37.003206,settlement,precise
168523099,Rakhigarhi,76.111482,29.291323,settlement;cemetery,precise
164651500,Saww,34.036389,26.557222,settlement;port,precise
164241958,Paliotaverna,32.921923,34.758335,settlement,precise
164241957,Pano Mantilaris,32.924582,34.757618,settlement,precise
16279998,Be'er Resisim,34.574477,30.771152,settlement,precise
162102558,Krollenoi,28.947470,39.179010,settlement;settlement-modern;people,precise
110853570,Achutrajpur,85.167316,19.775117,settlement,precise
117729018,Seydişehir,31.927792,37.484904,settlement;settlement-modern,precise
117143016,Sarissa,36.909581,39.308389,settlement;architecturalcomplex;archaeological-site,precise
111343632,Dur-Bel-Harran-belu-uṣur,42.162221,36.214524,findspot;settlement;archaeological-site,precise
112487386,Sha'ar Hagolan,35.608239,32.680250,settlement,precise
112340551,Tall-e Bakun,52.885635,29.913776,settlement,rough
189900109,Tell el-Farkha,31.601659,30.874944,settlement,precise
189103682,HaMa'apil,34.984048,32.377759,settlement;settlement-modern,precise
180354033,Tel Yokneam,35.108936,32.664376,settlement;fort,precise
149576487,Amarna,30.898182,27.644100,settlement;urban;sanctuary;archaeological-site,precise
140233914,Bestansur,45.645724,35.376824,settlement,precise
146790518,Gingiliniš,43.229199,36.481955,settlement,precise
146880224,Tepe Sagzabad,49.952254,35.816428,settlement;archaeological-site,precise
139078664,Vosgepag,43.563331,38.515958,findspot;settlement;settlement-modern,precise
130631535,Tell Hassuna,42.963500,36.464000,settlement,precise
136644163,Seyitömer Höyük,29.863691,39.581012,settlement,precise
138636347,Diqdiqah,46.118630,30.974548,settlement,precise
13818291,Enkomi,33.870249,35.165933,settlement,precise
13818292,Klimonas,33.133546,34.712340,settlement,precise
138364023,Ais Gorkis,32.560935,34.920140,settlement;archaeological-site,precise
133411593,Maşat Höyük,35.762469,40.148147,settlement;archaeological-site,precise
132051959,Zitānu,37.012573,36.058275,settlement;settlement-modern,precise
135544311,Til-Tūri,37.699742,36.447514,settlement;settlement-modern,precise
120469587,Munzur Dağları,38.250000,38.250000,settlement,rough
126728263,Muṣaṣir,44.303333,36.839444,settlement;settlement-modern,precise
121192688,Bozkurt,44.102644,39.671059,settlement,precise
12874648,Rukhaegarh,85.372333,25.326100,settlement;archaeological-site,precise
123657253,Tell Beit Mirsim,34.910200,31.455800,findspot;settlement,precise
123657252,Bahçecik,40.083061,38.901138,fort-2;findspot;settlement-modern,precise
122919705,Arpadda,37.094740,36.472582,settlement,precise
12504073,Yumuktepe,34.604142,36.801262,settlement,precise
159316337,Kevenli,43.445808,38.475427,findspot;settlement-modern,precise
156668177,Bethania,35.259589,31.773151,settlement,precise
15619003,Sakarya-Ebene,31.250000,39.250000,settlement,rough
15619004,Äußerer Westtaurus,30.250000,37.250000,settlement,rough
155838204,Tang-i Var Rock Relief,46.623595,35.004259,archaeological-site;settlement-modern;monument,precise
899723866,Salat Tepe,40.902023,37.839481,settlement;tell,precise
89966224,Zamahu,42.449088,36.256708,settlement,precise
89922849,Usovo Ozero,37.907503,48.888853,settlement,precise
890432543,Nippur Survey,45.500000,32.500000,settlement,rough
890432542,Pseudo-Athribitischer Arm,31.250000,31.250000,settlement,rough
890432545,Bolkar Dağları,34.250000,37.250000,mountain;settlement,rough
890432544,Bolkar Dağları,34.250000,37.250000,settlement,rough
890432546,Munzur Dağları,39.250000,39.250000,settlement,rough
890432541,Kāšān,51.500000,33.500000,settlement,rough
890432540,Karbalāʾ,43.500000,32.500000,settlement,rough
897699,Achaiachala,42.377837,34.135259,island;settlement-modern;fort,precise
897847,Sittace,44.455514,34.088002,unlocated;settlement,rough
89680549,Azor Cemetery Site,34.803547,32.018492,settlement;cemetery,precise
894004,Hatra,42.718342,35.587884,settlement,precise
894053,[Nu'maniya],45.414124,32.550844,settlement,precise
894028,Kish,44.593164,32.546088,urban;settlement;archaeological-site,precise
894008,Idu/Diacira/Hit,42.821500,33.643600,settlement,precise
894024,Khirbet Qubr Ibn Naif,42.946049,35.879143,settlement,precise
894025,Khiut Rabbua,44.522818,33.373403,settlement,precise
894009,Ishan al-Khara,44.783110,32.538977,settlement,precise
894087,Shahraban,44.942083,33.973875,settlement,precise
894005,Hazza,43.897342,36.093332,settlement,precise
894013,[Jalula],45.118333,34.186388,settlement,precise
894022,[Karkh Firuz]/‘Charcha’,43.793097,34.358343,settlement,precise
894034,Lashom,44.351671,35.059580,settlement,precise
894043,Misiche/Peroz-Shapur/Anbar/Pumbedita/Pallughtha,43.715833,33.378611,settlement,precise
894054,[Nuzi],44.254770,35.370799,settlement;archaeological-site,precise
894003,Haradu,41.586600,34.461100,settlement;archaeological-site,precise
894015,K060,44.755271,32.618374,settlement,precise
894042,Me-Turnat,45.056300,34.192800,settlement;archaeological-site,precise
894023,Khirbet Jaddala,43.015235,35.795990,settlement,precise
894019,Nimrud,43.331535,36.099975,settlement;archaeological-site,precise
894020,Karastel/Artemita?,44.822085,33.881090,settlement,precise
894082,[Samarra]/‘Sumere’,43.876735,34.200116,settlement;archaeological-site;findspot,precise
894094,Sumaka,45.036438,33.088406,settlement,precise
894000,Girumu,44.794700,32.702900,settlement;archaeological-site,precise
894016,"K063, K064",44.741120,32.594282,settlement,precise
894040,[al-Mahuza],43.786270,34.405593,settlement,precise
894017,K081,44.806782,32.574194,settlement,precise
894056,Opis,44.701500,33.184400,settlement;archaeological-site;findspot,precise
894076,Qusair,43.661768,32.501993,settlement,precise
894099,Takrit/Birta,43.676953,34.606653,settlement;findspot,precise
894084,Seleucia/Sliq Kharawta,44.523773,33.097898,urban;settlement,precise
894051,Neardea?,44.080181,33.098892,settlement,precise
894006,Hindanu/Eddana,41.027992,34.389685,settlement,precise
894010,Ishan Gurtiya,44.885424,32.704559,settlement,precise
894088,Shjara/[al-Sinn?],43.419369,35.225212,settlement,precise
894071,Qasr-i Shirin,45.576048,34.514167,settlement,precise
894026,Kifrin/Bechchouphrein?,42.085404,34.375849,settlement,precise
894027,Kilizu,43.751789,36.104798,settlement,precise
894070,Qasr al-Hayr al-Sharqi/Adada?,39.071085,35.074098,settlement;fort,precise
894066,al-Qa'im,41.094661,34.368718,settlement,precise
894089,Sippar,44.254243,33.059738,settlement;archaeological-site;findspot,precise
894031,La(h)ir?,44.965073,34.688473,settlement,precise
894011,Ishan Rishayd,44.800243,32.758335,settlement,precise
894093,Soura,44.424262,32.573137,settlement,precise
894157,Tell Unuq Jaddala,43.033702,35.747880,settlement,precise
894141,Tell Jim'a,44.804409,33.332022,settlement,precise
894116,Tell al-Deir (al-Aqul),44.986572,32.878296,settlement,precise
894161,Tulul Abu Jawan,44.807000,33.133700,settlement;archaeological-site,precise
894136,Tell Hadhail,41.862833,36.321622,settlement,precise
894120,Tell al-Khwain,43.190880,36.087038,settlement,precise
894121,Tell al-Mas'ud,44.332001,33.717241,settlement,precise
894137,Tell Hussain,40.714940,35.643074,settlement,precise
894160,Tulul Abu Adhem,45.023000,32.310500,settlement;findspot,precise
894117,Tell al-Hafa'ir,45.205254,34.007670,settlement,precise
894140,Tell Itwayba,44.475273,32.801115,settlement,precise
894156,Tell Talfis,40.573966,35.338234,settlement,precise
894167,Tulul Khattab,44.512791,33.477683,settlement;findspot,precise
894188,Zindan/Dastagird?,44.652757,33.897044,settlement,precise
894130,Tell Buraich,43.540020,35.099400,settlement,precise
894171,U549,45.240421,32.551896,settlement,precise
894106,Tell Abu Hait/Sangarite?/Sachare?,40.571839,35.253344,settlement,precise
894151,Tell Sa'adiya Gharbi,42.935577,35.732881,settlement,precise
894147,Tell Mahmudiya,44.360431,33.053136,settlement,precise
894110,Tell Abu Qubur,44.218500,33.145400,settlement;archaeological-site,precise
894185,Zenobia,39.821577,35.689304,defensive-wall;settlement,precise
894111,Tell Abu Said,39.478121,35.838964,settlement,precise
894146,Tell Khariza,40.491849,35.236635,settlement,precise
894150,Tell Miskin/Maskin?,44.355518,33.902289,settlement,precise
894107,Tell Abu Ja'ari,44.854452,33.400640,settlement,precise
894127,Tell Baradan,45.051200,34.191000,settlement;archaeological-site,precise
894131,Tell Dhahab,44.586453,33.076558,settlement,precise
894166,Tulul al-Ukhaidhir/[Qasr Muqatil]?,43.602350,32.443180,settlement,precise
894173,U671,45.159836,32.336299,settlement,precise
894124,Tell Ashamsani,40.883561,35.850202,settlement,precise
894132,Tell Fadjami/Qatnu?,40.888030,35.928427,settlement,precise
894165,Tulul al-Shuaila/Skaphe?,45.107378,32.953638,settlement,precise
894149,Tell Marqada,40.758050,35.738898,settlement,precise
894108,Tell Abu Jelamid,44.475704,33.921328,settlement,precise
894128,Tell Bismaya,44.604694,33.235821,settlement,precise
894145,Tell Khan al-Legleg,43.523171,34.934376,settlement,precise
894153,Tell Suraysur,44.855850,32.665274,settlement,precise
894104,Tell Abqa,44.933965,34.381619,settlement,precise
894105,Tell Ababra,45.070995,34.266714,settlement,precise
894152,Tell Shaddada,40.724773,36.054146,settlement,precise
894144,Tell Khan,40.508389,35.240489,settlement,precise
894113,Tell Ajri,43.073742,35.055537,settlement,precise
894168,Tulul Rughath,44.908340,33.348919,settlement,precise
894129,Tell Bismaya,45.650976,32.409300,settlement,precise
894148,Tell Mahuz,43.836599,35.492343,settlement;settlement-modern,precise
894164,Tulul al-Lawami,45.207766,33.002476,settlement,precise
894133,Tell Fidain/Appadana?/Neapolis?,40.562908,35.363250,settlement;archaeological-site,precise
894125,Tell Aswad,44.315661,33.227374,settlement,precise
894172,U552,45.108975,32.498803,settlement,precise
894179,Vologesias?,44.349508,33.085689,settlement,precise
894138,Tell Isheiri/Nahrawan?,44.583522,33.431926,settlement,precise
894114,Tell al-Arsan,45.383749,32.366649,settlement,precise
894143,Tell Katluma,40.529301,35.253855,settlement,precise
894155,Tell Tabl,44.909977,33.219825,settlement,precise
894122,Tell al-Rishayd,44.768898,32.748277,settlement,precise
894163,Tulul al-Hibir,44.249750,33.972235,settlement,precise
894118,Tell al-Hargawi,44.202230,33.060245,settlement,precise
894158,[Terqa]/Asicha?,40.568156,34.922418,settlement;findspot,precise
894119,Tell al-Ilaimi,44.025545,33.248627,settlement,precise
894162,Tulul Ahmad al-Hussein,42.780447,35.551767,settlement,precise
894135,Tell Gubn,40.503073,35.227670,settlement,precise
894123,Tell al-Umfuggar,44.387942,32.905154,settlement,precise
894103,Telbis,42.039360,34.374446,settlement,precise
894154,Tell Suwwar,40.658448,35.502998,settlement,precise
894142,Tell Karuna,44.825178,32.672365,settlement,precise
894115,Tell al-Daym,44.772366,32.651837,settlement,precise
894181,Wiranshehir,44.156541,35.415621,settlement,precise
894139,Tell Ishnayt/Awana?,44.404396,33.853599,settlement,precise
894178,Veh Ardashir/Coche/Mahoza/‘Seleucia’,44.520986,33.095178,urban;findspot;settlement;archaeological-site,precise
894410373,Shams el-Din,30.600666,24.696121,settlement;cemetery;archaeological-site,precise
893974,Circesium/Qarquza/Habora/Phaliga?,40.430045,35.156614,fortified-settlement;settlement,precise
893962,Bint al-Emir/Daskara?,44.983288,33.924602,settlement,precise
893922,A007,44.748548,32.982403,settlement,precise
893943,Arzuhin?,44.575600,35.540986,settlement,precise
893933,Abu Taraichiya al-Shemali,45.010855,33.200655,settlement,precise
893964,Borsippa/Burs,44.343400,32.392400,settlement;archaeological-site,precise
893952,Bagdata,44.370320,33.321675,settlement;settlement-modern,precise
893991,[Dur-Katlimmu]/Magdalu,40.742495,35.644875,fortified-settlement;settlement;archaeological-site,precise
893929,Abu Hurayba,44.706253,32.766161,settlement,precise
893987,Dilbat,44.466893,32.295795,settlement;archaeological-site,precise
893968,[Buzurg Shapur]/[Ukbara],44.508000,33.872809,settlement,precise
893990,D(o)ura/Europos,40.729870,34.747887,settlement;archaeological-site,precise
893945,Ashur/‘Lamban’?/‘Liba(nai)’?,43.261301,35.455573,settlement;archaeological-site,precise
893932,Abu Taraichiya,44.826059,32.557584,settlement,precise
893989,Dura,43.795251,34.459007,settlement,precise
893931,Abu Shiafa,44.914477,34.383178,settlement,precise
893927,[Aberta],44.881158,33.238967,settlement,precise
893947,[Aspanbor],44.583487,33.100272,settlement,precise
893951,Babylon,44.424978,32.537297,urban;settlement;archaeological-site,precise
893930,Abu Jilaj,44.817362,33.260584,settlement,precise
893967,Bustan,44.582764,33.070192,settlement,precise
893988,Dur-(Kuri)galzu,44.197417,33.356073,settlement;archaeological-site;temple-2,precise
893976,Ctesiphon,44.581223,33.094703,urban;settlement,precise
893977,Cutha,44.611394,32.760710,settlement;archaeological-site,precise
893998,Gabalein/Nabagata,40.443672,35.128513,settlement,precise
893936,Anatho,41.979400,34.467800,settlement;findspot,precise
893961,Bijan,42.140166,34.272296,settlement,precise
893941,Arrapha/Karkha de Beth Seluk,44.395619,35.469445,settlement;archaeological-site;citadel,precise
809122829,Kammenyi Log I,90.786796,54.649868,settlement;archaeological-site,precise
809369795,Kampir-Tepe,67.027880,37.410551,settlement,precise
807160605,Kalavasos-Tenta,33.303310,34.752483,settlement,precise
801825162,Sirkap,72.829125,33.755086,settlement,precise
804216207,Acemhöyük,33.834253,38.410732,settlement;archaeological-site,precise
802981949,Vardatsor,45.194816,40.188886,findspot;settlement-modern,precise
805647,Kawa,30.496606,19.123131,settlement,precise
805606,Direla,30.476469,19.269888,settlement,precise
805651,Sakole?,33.939255,18.212525,settlement,precise
805631,Mulon/Hypaton,30.556514,18.603828,settlement,precise
805627,Mancharum,30.442588,18.940116,settlement,precise
805607,Dumana,31.294033,18.042552,settlement,precise
805646,Paroa,30.488425,19.919616,settlement,precise
805661,Tergendum?,31.117058,18.013044,settlement,precise
805657,Suara,30.452755,18.994825,settlement,precise
805617,Gugo,30.554411,19.999436,settlement,precise
805621,Kedurma,30.605423,20.033593,settlement,precise
805634,Napata,31.853738,18.565952,settlement,precise
805643,Orsum,30.425141,19.380994,settlement,precise
805603,Cortum,31.566024,18.102379,settlement,precise
805654,Segasa,30.824219,18.146555,settlement,precise
805628,Marru,33.567397,18.967841,settlement;mine,precise
805653,Scammos,33.994258,18.016022,settlement,precise
805645,Pago,30.696463,18.274122,settlement,precise
805649,Prummu?/Primii?,30.422109,19.604262,sanctuary;settlement;archaeological-site,precise
805648,Pnups?,30.494436,19.316758,settlement,precise
805664,Urbim,30.504825,18.770572,settlement,precise
805590,Alana,33.947411,18.239561,settlement,precise
805589,Acina,30.287072,19.932130,settlement,precise
805592,Arca(s)/Arta(s),30.950358,18.084419,settlement,precise
805595,Bagada/Gagauden,30.716636,18.345850,settlement,precise
805598,Breues,30.676377,18.523605,settlement,precise
87764825,Tel Arad,35.125502,31.279912,settlement,precise
876636,Haris,38.898892,39.864666,unlocated;settlement,rough
874704,Si(t)ai/Siteon Chiphas,40.989421,37.864169,settlement,precise
874753,Tell Sharisi,41.359539,36.906295,settlement,precise
874745,Tell Hugna,42.558611,36.559167,settlement,precise
874786,Verahram Qal'eh,44.855670,39.484232,settlement,precise
874728,Tell al-Hawa,42.301152,36.748449,settlement;archaeological-site;findspot,precise
874708,Sormanabad tepe,44.668905,37.874655,settlement,precise
874749,Tell Mohammed Arab,42.889300,36.634600,settlement;archaeological-site,precise
874732,Tell Barri/[Kahat],41.127042,36.738800,settlement;archaeological-site,precise
874724,Tell Abu Wajnam,42.625297,36.684407,settlement;archaeological-site,precise
874725,Tell Ahmar,41.047383,37.003055,settlement,precise
874733,Tell Beidar,40.573531,36.766168,settlement,precise
874748,Tell Majdal,40.608550,36.563352,settlement,precise
874729,Tell al-Sadde/Ichnae?,38.953048,36.245996,settlement,precise
874768,*Thibitha/Thilbisine,40.258660,37.329794,settlement,precise
874744,Tell Hayal/Eleia?/Alaina?,41.567362,36.313397,settlement,precise
874752,Tell Sahlan/[Sahlala]/Commisimbela?,38.951588,36.631930,settlement,precise
874759,Teroua?,44.141438,39.492075,settlement,precise
874718,Tasuk,45.340677,38.315852,settlement,precise
874734,Tell Bezari,40.784810,36.620987,settlement,precise
874722,Tell Abu Dhahir,42.486373,36.836683,settlement,precise
874702,Siraganon,44.970064,37.298855,settlement,precise
874755,Tell Tawila,40.293383,36.677162,settlement,precise
874743,Tell Hassu,42.117933,36.741243,settlement,precise
874714,Taj ed-Din Qal'eh,45.019674,38.353789,settlement,precise
874780,Turki tepe,44.331851,38.861923,settlement,precise
874779,Tordan,39.152088,39.645952,settlement,precise
874778,Tili,41.778619,37.730152,settlement,precise
874797,Zarawand?,45.226867,38.730239,settlement,precise
874739,Guzana (Tell Halaf),40.039677,36.826730,sanctuary;settlement;archaeological-site;estate,precise
874742,Tell Hassake,40.735200,36.533440,settlement,precise
874754,Tell Taban/[Tabite]/Thebet(h)a?,40.787786,36.336226,settlement;archaeological-site;findspot,precise
874774,Tigranocerta/Cholimma/Chlomaron,41.382050,37.977039,settlement;archaeological-site,precise
874723,Tell Abu Marya/[Apqu],42.597270,36.429739,settlement;archaeological-site,precise
874735,Tell Brak,41.058545,36.667158,fort-2;settlement;archaeological-site,precise
874762,Thannuris,40.866415,36.421026,settlement,precise
874777,Til/Thiloson Kome,39.413142,39.710693,settlement,precise
874720,Tel Afar/Ad Pontem?,42.443479,36.374043,settlement;settlement-modern,precise
874736,Tell Deir Situn,42.953871,36.689314,settlement,precise
874741,Tell Hammam al-Turkmen,39.056949,36.482538,settlement;archaeological-site;tell,precise
874757,Tell Zanatri,41.313543,36.591335,settlement,precise
874756,Tell Uwaynat,42.393488,36.725467,settlement,precise
874740,Tell Hamidi/[Ta'idu]?,41.166823,36.816506,settlement;archaeological-site;findspot,precise
874737,Tell Farfara,41.335419,36.846556,settlement,precise
874747,Tell Jikan,42.882375,36.658672,settlement,precise
874751,Tell Qarasa,41.460225,36.849361,settlement,precise
874706,Sophanene,40.866752,37.858370,settlement,precise
874771,Thospia/Bouana/‘Ospa’/Ṭušpa,43.338534,38.501497,settlement;fort,precise
874726,Tell Ahmed Agha Kabir,42.361936,36.842209,settlement,precise
874730,Tell Arbid,41.017806,36.881272,settlement,precise
874731,Tell Aswad Takhtani,40.717691,36.676433,settlement,precise
874727,Tell al-Baye'a,43.066222,36.191029,settlement,precise
874750,Tell Muhammad Kabir,41.173031,36.934341,settlement,precise
874746,Tell Ibra/Vicat?,42.364040,36.404898,settlement,precise
874785,Vastauna,43.103175,38.305755,settlement,precise
874616,Nabaris/Navarra,40.442643,37.961396,settlement,precise
874657,Qotur Qal'eh,44.464630,38.481096,settlement,precise
874694,Shno,45.089711,37.047159,settlement,precise
